temporada,categoria,competicion,grupo,jornada,cod_acta,equipo_local,equipo_visitante,equipo,rival,local_visitante,evento,minuto,parte,jugador,tipo_gol,jugador_entra,jugador_sale,num_sustitucion,resultado_parcial
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187153,S.D. CACHEIRAS,S.D. VILLESTRO,S.D. CACHEIRAS,S.D. VILLESTRO,local,tarjeta amarilla,76,2,"BALSA VARELA, ALBERTO",,,,,1-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187153,S.D. CACHEIRAS,S.D. VILLESTRO,S.D. CACHEIRAS,S.D. VILLESTRO,local,sustitucion,76,2,,,"DA CONCEICAO ANTUNES, FELIPE MATHEUS","CARBALLAL MONTEAGUDO, SAUL",3,1-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187153,S.D. CACHEIRAS,S.D. VILLESTRO,S.D. CACHEIRAS,S.D. VILLESTRO,local,sustitucion,88,2,,,"JIMENEZ BERTUA, FRANCISCO J","MARTINEZ RODRIGUEZ, ALESSANDRO EDUARDO",4,1-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187154,C.F. SILLEDA,C.D. SAN MAMED,C.D. SAN MAMED,C.F. SILLEDA,visitante,gol,5,1,"REY CALVO, MARTIN",normal,,,,0-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187154,C.F. SILLEDA,C.D. SAN MAMED,C.F. SILLEDA,C.D. SAN MAMED,local,gol,9,1,"FERNÁNDEZ GARCÍA, RUBÉN",normal,,,,1-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187154,C.F. SILLEDA,C.D. SAN MAMED,C.F. SILLEDA,C.D. SAN MAMED,local,gol,26,1,"FERNÁNDEZ GARCÍA, RUBÉN",normal,,,,2-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187154,C.F. SILLEDA,C.D. SAN MAMED,C.D. SAN MAMED,C.F. SILLEDA,visitante,sustitucion,27,1,,,"RENDO GUITIAN, ALEXANDRE","MACEIRA MATO, ALFONSO",1,2-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187154,C.F. SILLEDA,C.D. SAN MAMED,C.F. SILLEDA,C.D. SAN MAMED,local,gol,38,1,"SUAREZ PEON, DIEGO",normal,,,,3-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187154,C.F. SILLEDA,C.D. SAN MAMED,C.D. SAN MAMED,C.F. SILLEDA,visitante,gol,45,1,"SENDE MALLO, DIEGO",penalti,,,,3-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187154,C.F. SILLEDA,C.D. SAN MAMED,C.D. SAN MAMED,C.F. SILLEDA,visitante,sustitucion,45,1,,,"GARCIA FERNANDEZ, SERGIO","REY CALVO, BRAIS",2,3-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187154,C.F. SILLEDA,C.D. SAN MAMED,C.D. SAN MAMED,C.F. SILLEDA,visitante,sustitucion,60,2,,,"VILA IGLESIAS, JORDAN","CASAL ALVAREZ, DAVID",3,3-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187154,C.F. SILLEDA,C.D. SAN MAMED,C.F. SILLEDA,C.D. SAN MAMED,local,tarjeta amarilla,62,2,"FERNANDEZ TABOADA, XOSE MANUEL",,,,,3-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187154,C.F. SILLEDA,C.D. SAN MAMED,C.F. SILLEDA,C.D. SAN MAMED,local,sustitucion,66,2,,,"ESPIÑO RODRIGUEZ, AARON","LOTO , ALAN NICOLAS",1,3-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187154,C.F. SILLEDA,C.D. SAN MAMED,C.F. SILLEDA,C.D. SAN MAMED,local,sustitucion,66,2,,,"JAR PENIDO, ALVARO","LOPEZ DE LA FUENTE, ELOI",2,3-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187154,C.F. SILLEDA,C.D. SAN MAMED,C.F. SILLEDA,C.D. SAN MAMED,local,sustitucion,66,2,,,"ESPANTOSO LAMAS, RICARDO","CALVIÑO PEREZ, ANXO",3,3-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187154,C.F. SILLEDA,C.D. SAN MAMED,C.D. SAN MAMED,C.F. SILLEDA,visitante,sustitucion,68,2,,,"CANABAL PARADA, RUBEN","SOUTO RIAL, JOSE",4,3-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187154,C.F. SILLEDA,C.D. SAN MAMED,C.D. SAN MAMED,C.F. SILLEDA,visitante,tarjeta amarilla,71,2,"VILA IGLESIAS, JORDAN",,,,,3-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187154,C.F. SILLEDA,C.D. SAN MAMED,C.F. SILLEDA,C.D. SAN MAMED,local,tarjeta amarilla,73,2,"SUAREZ PEON, DIEGO",,,,,3-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187154,C.F. SILLEDA,C.D. SAN MAMED,C.F. SILLEDA,C.D. SAN MAMED,local,sustitucion,74,2,,,"RIADIGOS MARIÑO, MARTIN","SUAREZ PEON, DIEGO",4,3-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187154,C.F. SILLEDA,C.D. SAN MAMED,C.F. SILLEDA,C.D. SAN MAMED,local,gol,77,2,"CAMBEIRO COSTA, AIRAS",normal,,,,4-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187154,C.F. SILLEDA,C.D. SAN MAMED,C.F. SILLEDA,C.D. SAN MAMED,local,sustitucion,82,2,,,"PEÑA PENALTA, IKER","FERNÁNDEZ GARCÍA, RUBÉN",5,4-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187155,LAMELA C.F.,C.F. CIRE DE MELIDE,C.F. CIRE DE MELIDE,LAMELA C.F.,visitante,gol,9,1,"GARCIA LOPEZ, ALEJANDRO",normal,,,,0-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187155,LAMELA C.F.,C.F. CIRE DE MELIDE,LAMELA C.F.,C.F. CIRE DE MELIDE,local,tarjeta roja,12,1,"DOVAL GARCIA, ION",,,,,0-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187155,LAMELA C.F.,C.F. CIRE DE MELIDE,C.F. CIRE DE MELIDE,LAMELA C.F.,visitante,gol,34,1,"PEREIRO SANCHEZ, DAVID",normal,,,,0-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187155,LAMELA C.F.,C.F. CIRE DE MELIDE,LAMELA C.F.,C.F. CIRE DE MELIDE,local,sustitucion,46,2,,,"CUIÑA IGLESIAS, DANIEL","GOMEZ SANTISO, ALEJANDRO",1,0-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187155,LAMELA C.F.,C.F. CIRE DE MELIDE,LAMELA C.F.,C.F. CIRE DE MELIDE,local,sustitucion,57,2,,,"RIOS ALCAIDE, JUAN MANUEL","RIVEIRA MURCIA, HUGO",2,0-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187155,LAMELA C.F.,C.F. CIRE DE MELIDE,LAMELA C.F.,C.F. CIRE DE MELIDE,local,sustitucion,57,2,,,"PORTELA RIVAS, XIAO","AGUIAR RODRIGUEZ, JULIAN",3,0-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187155,LAMELA C.F.,C.F. CIRE DE MELIDE,LAMELA C.F.,C.F. CIRE DE MELIDE,local,tarjeta amarilla,63,2,"ESPIÑO CUIÑA, LOIS",,,,,0-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187155,LAMELA C.F.,C.F. CIRE DE MELIDE,C.F. CIRE DE MELIDE,LAMELA C.F.,visitante,sustitucion,64,2,,,"PAMPIN NOGUEROL, DANIEL","RODRIGUEZ RODRIGUEZ, JACOBO",1,0-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187155,LAMELA C.F.,C.F. CIRE DE MELIDE,C.F. CIRE DE MELIDE,LAMELA C.F.,visitante,sustitucion,64,2,,,"SESTO MOSQUERA, ANXO","PARRADO ROMERO, CARLOS",2,0-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187155,LAMELA C.F.,C.F. CIRE DE MELIDE,LAMELA C.F.,C.F. CIRE DE MELIDE,local,tarjeta amarilla,68,2,"FUENTES GOMEZ, ADRIAN",,,,,0-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187155,LAMELA C.F.,C.F. CIRE DE MELIDE,LAMELA C.F.,C.F. CIRE DE MELIDE,local,tarjeta amarilla,76,2,"CUIÑA IGLESIAS, DANIEL",,,,,0-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187155,LAMELA C.F.,C.F. CIRE DE MELIDE,LAMELA C.F.,C.F. CIRE DE MELIDE,local,gol,77,2,"RIOS ALCAIDE, JUAN MANUEL",normal,,,,1-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187155,LAMELA C.F.,C.F. CIRE DE MELIDE,C.F. CIRE DE MELIDE,LAMELA C.F.,visitante,sustitucion,77,2,,,"CASTRELO FERNANDEZ, MIGUEL","VAZQUEZ NOVAS, MANUEL",3,1-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187155,LAMELA C.F.,C.F. CIRE DE MELIDE,LAMELA C.F.,C.F. CIRE DE MELIDE,local,sustitucion,82,2,,,"LUGO PADIN, ESTEBAN","ESPIÑO CUIÑA, LOIS",4,1-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187155,LAMELA C.F.,C.F. CIRE DE MELIDE,LAMELA C.F.,C.F. CIRE DE MELIDE,local,sustitucion,85,2,,,"GARCIA REY, ALEJANDRO","SANIN CARBIA, ALBERTO",5,1-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187155,LAMELA C.F.,C.F. CIRE DE MELIDE,LAMELA C.F.,C.F. CIRE DE MELIDE,local,tarjeta roja,87,2,"FIGUEIRAS GAGO, ALEJANDRO",,,,,1-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187155,LAMELA C.F.,C.F. CIRE DE MELIDE,C.F. CIRE DE MELIDE,LAMELA C.F.,visitante,sustitucion,87,2,,,"GARCÍA LOPEZ, IVAN","PEREIRO SANCHEZ, DAVID",4,1-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187155,LAMELA C.F.,C.F. CIRE DE MELIDE,LAMELA C.F.,C.F. CIRE DE MELIDE,local,gol,90'+4,2,"CASTRO DOMINGUEZ, FRANCISCO",penalti,,,,2-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187155,LAMELA C.F.,C.F. CIRE DE MELIDE,C.F. CIRE DE MELIDE,LAMELA C.F.,visitante,tarjeta amarilla,90'+4,2,"MOSTEIRO GOMEZ, ADRIAN",,,,,2-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187156,A.C.U.D. CAMPORRAPADO,RODEIRO C.F.,RODEIRO C.F.,A.C.U.D. CAMPORRAPADO,visitante,gol,3,1,"OTERO ARIAS, JOSE L",normal,,,,0-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187156,A.C.U.D. CAMPORRAPADO,RODEIRO C.F.,A.C.U.D. CAMPORRAPADO,RODEIRO C.F.,local,gol,42,1,"TABOADA SEIJO, ALEJANDRO",normal,,,,1-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187156,A.C.U.D. CAMPORRAPADO,RODEIRO C.F.,A.C.U.D. CAMPORRAPADO,RODEIRO C.F.,local,gol,49,2,"PEREIRAS PEREIRO, RAFAEL",normal,,,,2-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187156,A.C.U.D. CAMPORRAPADO,RODEIRO C.F.,A.C.U.D. CAMPORRAPADO,RODEIRO C.F.,local,sustitucion,52,2,,,"GUERRERO NIEVES, FRANCISCO J","PEREIRAS PEREIRO, RAFAEL",1,2-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187156,A.C.U.D. CAMPORRAPADO,RODEIRO C.F.,A.C.U.D. CAMPORRAPADO,RODEIRO C.F.,local,sustitucion,60,2,,,"PAJARO BARRAN, DANIEL","TABOADA SEIJO, ALEJANDRO",2,2-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187156,A.C.U.D. CAMPORRAPADO,RODEIRO C.F.,A.C.U.D. CAMPORRAPADO,RODEIRO C.F.,local,gol,63,2,"VEIGA ROSENDE, IAGO",normal,,,,3-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187156,A.C.U.D. CAMPORRAPADO,RODEIRO C.F.,A.C.U.D. CAMPORRAPADO,RODEIRO C.F.,local,sustitucion,64,2,,,"FERNANDEZ SUAREZ, DARIO","VEIGA ROSENDE, IAGO",3,3-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187156,A.C.U.D. CAMPORRAPADO,RODEIRO C.F.,RODEIRO C.F.,A.C.U.D. CAMPORRAPADO,visitante,tarjeta amarilla,67,2,"QUINTÁ GARCÍA, DAVID",,,,,3-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187156,A.C.U.D. CAMPORRAPADO,RODEIRO C.F.,RODEIRO C.F.,A.C.U.D. CAMPORRAPADO,visitante,tarjeta roja,68,2,"PENELA MONTOTO, CRISTIAN",,,,,3-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187156,A.C.U.D. CAMPORRAPADO,RODEIRO C.F.,RODEIRO C.F.,A.C.U.D. CAMPORRAPADO,visitante,gol,71,2,"CUÑARRO FERNÁNDEZ, PABLO",normal,,,,3-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187156,A.C.U.D. CAMPORRAPADO,RODEIRO C.F.,A.C.U.D. CAMPORRAPADO,RODEIRO C.F.,local,tarjeta amarilla,76,2,"VILLAR MELLA, ROI",,,,,3-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187156,A.C.U.D. CAMPORRAPADO,RODEIRO C.F.,RODEIRO C.F.,A.C.U.D. CAMPORRAPADO,visitante,gol,81,2,"OTERO ARIAS, JOSE L",normal,,,,3-3
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187157,C.D.BELVIS,S.D.C. RECESENDE,C.D.BELVIS,S.D.C. RECESENDE,local,gol,13,1,"RAMOS CASTRO, ANDRÉS",normal,,,,1-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187157,C.D.BELVIS,S.D.C. RECESENDE,S.D.C. RECESENDE,C.D.BELVIS,visitante,gol,23,1,"CALVO CUTRIN, RAUL",normal,,,,1-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187157,C.D.BELVIS,S.D.C. RECESENDE,C.D.BELVIS,S.D.C. RECESENDE,local,gol,30,1,"SANTIAGO RIVAS, MARIO",normal,,,,2-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187157,C.D.BELVIS,S.D.C. RECESENDE,C.D.BELVIS,S.D.C. RECESENDE,local,tarjeta amarilla,34,1,"GUTIERREZ VAZQUEZ, EDUARDO",,,,,2-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187157,C.D.BELVIS,S.D.C. RECESENDE,S.D.C. RECESENDE,C.D.BELVIS,visitante,tarjeta amarilla,35,1,"VINSEIRO VILLAR, JOSE MANUEL",,,,,2-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187157,C.D.BELVIS,S.D.C. RECESENDE,S.D.C. RECESENDE,C.D.BELVIS,visitante,tarjeta amarilla,40,1,"NUÑEZ BARRAL, SEBASTIAN",,,,,2-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187157,C.D.BELVIS,S.D.C. RECESENDE,S.D.C. RECESENDE,C.D.BELVIS,visitante,tarjeta amarilla,40,1,"CALVO CUTRIN, RAUL",,,,,2-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187157,C.D.BELVIS,S.D.C. RECESENDE,S.D.C. RECESENDE,C.D.BELVIS,visitante,sustitucion,46,2,,,"FRANCO SANMARTIN, CARLOS L","NUÑEZ BARRAL, DAVID",1,2-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187157,C.D.BELVIS,S.D.C. RECESENDE,S.D.C. RECESENDE,C.D.BELVIS,visitante,sustitucion,46,2,,,"MEIJOME QUINTANA, RODRIGO","OTERO UZAL, DANIEL",2,2-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187157,C.D.BELVIS,S.D.C. RECESENDE,C.D.BELVIS,S.D.C. RECESENDE,local,tarjeta amarilla,50,2,"GUTIERREZ VAZQUEZ, EDUARDO",,,,,2-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187157,C.D.BELVIS,S.D.C. RECESENDE,C.D.BELVIS,S.D.C. RECESENDE,local,tarjeta amarilla,53,2,"FERNANDEZ PEREZ, JESUS DE BELEN",,,,,2-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187157,C.D.BELVIS,S.D.C. RECESENDE,S.D.C. RECESENDE,C.D.BELVIS,visitante,gol,54,2,"ROSENDE MARTINEZ, ALEJANDRO",normal,,,,2-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187157,C.D.BELVIS,S.D.C. RECESENDE,S.D.C. RECESENDE,C.D.BELVIS,visitante,tarjeta amarilla,57,2,"CEPEDA MENDOZA, ALEJANDRO",,,,,2-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187157,C.D.BELVIS,S.D.C. RECESENDE,C.D.BELVIS,S.D.C. RECESENDE,local,sustitucion,65,2,,,"MIGUEZ MEIJOMIL, MIGUEL","FERNANDEZ PEREZ, JESUS DE BELEN",1,2-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187157,C.D.BELVIS,S.D.C. RECESENDE,C.D.BELVIS,S.D.C. RECESENDE,local,sustitucion,65,2,,,"FARIÑAS FREIRE, OSCAR","IGLESIAS QUINTEIRO, JOSE RAMON",2,2-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187157,C.D.BELVIS,S.D.C. RECESENDE,C.D.BELVIS,S.D.C. RECESENDE,local,gol,66,2,"RAMOS CASTRO, ANDRÉS",normal,,,,3-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187157,C.D.BELVIS,S.D.C. RECESENDE,S.D.C. RECESENDE,C.D.BELVIS,visitante,gol,68,2,"ROSENDE MARTINEZ, ALEJANDRO",normal,,,,3-3
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187157,C.D.BELVIS,S.D.C. RECESENDE,S.D.C. RECESENDE,C.D.BELVIS,visitante,sustitucion,74,2,,,"TEMBRA SOUTO, SANTIAGO","MARTINS TERRON, WAGNER RONALDO",3,3-3
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187157,C.D.BELVIS,S.D.C. RECESENDE,S.D.C. RECESENDE,C.D.BELVIS,visitante,sustitucion,74,2,,,"JIMÉNEZ ALBARRAN, SERGIO","ALDREY MÍGUEZ, MANUEL",4,3-3
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187157,C.D.BELVIS,S.D.C. RECESENDE,S.D.C. RECESENDE,C.D.BELVIS,visitante,gol,77,2,"CEPEDA MENDOZA, ALEJANDRO",normal,,,,3-4
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187157,C.D.BELVIS,S.D.C. RECESENDE,S.D.C. RECESENDE,C.D.BELVIS,visitante,tarjeta amarilla,79,2,"MOIMENTA MOHAMMED, MIGUEL",,,,,3-4
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187157,C.D.BELVIS,S.D.C. RECESENDE,S.D.C. RECESENDE,C.D.BELVIS,visitante,sustitucion,82,2,,,"GARCIA DURAN, RUBEN","CEPEDA MENDOZA, ALEJANDRO",5,3-4
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187157,C.D.BELVIS,S.D.C. RECESENDE,C.D.BELVIS,S.D.C. RECESENDE,local,tarjeta amarilla,84,2,"VILLAVERDE SIXTO, BRAIS",,,,,3-4
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187157,C.D.BELVIS,S.D.C. RECESENDE,C.D.BELVIS,S.D.C. RECESENDE,local,tarjeta amarilla,90,2,"MIGUEZ MEIJOMIL, MIGUEL",,,,,3-4
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187158,C.D. SPORT TEAM ESTRADA,SOCIEDADE DEPORTIVA O PINO,C.D. SPORT TEAM ESTRADA,SOCIEDADE DEPORTIVA O PINO,local,tarjeta amarilla,13,1,"LOPEZ PEDREIRA, SERGIO",,,,,0-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187158,C.D. SPORT TEAM ESTRADA,SOCIEDADE DEPORTIVA O PINO,SOCIEDADE DEPORTIVA O PINO,C.D. SPORT TEAM ESTRADA,visitante,tarjeta amarilla,32,1,"CANABAL CASTRO, ISMAEL",,,,,0-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187158,C.D. SPORT TEAM ESTRADA,SOCIEDADE DEPORTIVA O PINO,SOCIEDADE DEPORTIVA O PINO,C.D. SPORT TEAM ESTRADA,visitante,tarjeta amarilla,34,1,"MAESTRE CALVO, DAVID RAFAEL",,,,,0-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187158,C.D. SPORT TEAM ESTRADA,SOCIEDADE DEPORTIVA O PINO,C.D. SPORT TEAM ESTRADA,SOCIEDADE DEPORTIVA O PINO,local,sustitucion,46,2,,,"ULLA COSTA, RICARDO","TOUCEDA GOLDAR, IAGO",1,0-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187158,C.D. SPORT TEAM ESTRADA,SOCIEDADE DEPORTIVA O PINO,C.D. SPORT TEAM ESTRADA,SOCIEDADE DEPORTIVA O PINO,local,gol,49,2,"MIGUEZ VIDAL, DANIEL",normal,,,,1-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187158,C.D. SPORT TEAM ESTRADA,SOCIEDADE DEPORTIVA O PINO,C.D. SPORT TEAM ESTRADA,SOCIEDADE DEPORTIVA O PINO,local,sustitucion,55,2,,,"BARRUSO ARIAS, HUGO","LOPEZ PEDREIRA, SERGIO",2,1-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187158,C.D. SPORT TEAM ESTRADA,SOCIEDADE DEPORTIVA O PINO,C.D. SPORT TEAM ESTRADA,SOCIEDADE DEPORTIVA O PINO,local,sustitucion,59,2,,,"RIVEIRA DA COSTA, MARTIN","GOMEZ CORA, ADRIAN",3,1-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187158,C.D. SPORT TEAM ESTRADA,SOCIEDADE DEPORTIVA O PINO,SOCIEDADE DEPORTIVA O PINO,C.D. SPORT TEAM ESTRADA,visitante,sustitucion,59,2,,,"FUENTES PARRA, DANIEL","VILLAR VILLAR, IVAN",1,1-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187158,C.D. SPORT TEAM ESTRADA,SOCIEDADE DEPORTIVA O PINO,C.D. SPORT TEAM ESTRADA,SOCIEDADE DEPORTIVA O PINO,local,gol,81,2,"MIGUEZ VIDAL, DANIEL",normal,,,,2-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187158,C.D. SPORT TEAM ESTRADA,SOCIEDADE DEPORTIVA O PINO,C.D. SPORT TEAM ESTRADA,SOCIEDADE DEPORTIVA O PINO,local,tarjeta amarilla,81,2,"BARRUSO ARIAS, HUGO",,,,,2-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187158,C.D. SPORT TEAM ESTRADA,SOCIEDADE DEPORTIVA O PINO,C.D. SPORT TEAM ESTRADA,SOCIEDADE DEPORTIVA O PINO,local,sustitucion,86,2,,,"TOUCEDA GOLDAR, MIGUEL","CERVIÑO CARRACEDO, ANDRES",4,2-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187158,C.D. SPORT TEAM ESTRADA,SOCIEDADE DEPORTIVA O PINO,C.D. SPORT TEAM ESTRADA,SOCIEDADE DEPORTIVA O PINO,local,sustitucion,86,2,,,"CHEDAS DURAN, ALFONSO","FERNANDEZ GONZALEZ, IAGO JOSE",5,2-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187158,C.D. SPORT TEAM ESTRADA,SOCIEDADE DEPORTIVA O PINO,SOCIEDADE DEPORTIVA O PINO,C.D. SPORT TEAM ESTRADA,visitante,tarjeta amarilla,87,2,"GOMES TAVARES, RAFAEL ANDRE",,,,,2-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187158,C.D. SPORT TEAM ESTRADA,SOCIEDADE DEPORTIVA O PINO,SOCIEDADE DEPORTIVA O PINO,C.D. SPORT TEAM ESTRADA,visitante,tarjeta amarilla,90'+6,2,"CENDON GONZALEZ, JOSE",,,,,2-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,27,1187158,C.D. SPORT TEAM ESTRADA,SOCIEDADE DEPORTIVA O PINO,SOCIEDADE DEPORTIVA O PINO,C.D. SPORT TEAM ESTRADA,visitante,tarjeta amarilla,90'+1,2,"GARCIA SENRA, DIEGO",,,,,2-0
