cod_primaria,categoria,cod_competicion,competicion,cod_grupo,grupo
1000120,BENJAMINES,20006021,BENJAMIN F-8 - TERCERA FUTGAL,23853611,SANTIAGO | FASE PRATA > GRUPO 3
1000120,BENJAMINES,20006021,BENJAMIN F-8 - TERCERA FUTGAL,23853732,SANTIAGO | FASE PRATA > GRUPO 4
1000120,BENJAMINES,20006021,BENJAMIN F-8 - TERCERA FUTGAL,23159049,PONTEVEDRA | GRUPO 1
1000120,BENJAMINES,20006021,BENJAMIN F-8 - TERCERA FUTGAL,23159078,PONTEVEDRA | GRUPO 2
1000120,BENJAMINES,20006021,BENJAMIN F-8 - TERCERA FUTGAL,23159140,PONTEVEDRA | GRUPO 3
1000120,BENJAMINES,20006021,BENJAMIN F-8 - TERCERA FUTGAL,23159170,PONTEVEDRA | GRUPO 4
1000120,BENJAMINES,20006021,BENJAMIN F-8 - TERCERA FUTGAL,23815716,PONTEVEDRA | GRUPO A
1000120,BENJAMINES,20006021,BENJAMIN F-8 - TERCERA FUTGAL,23815718,PONTEVEDRA | GRUPO B
1000120,BENJAMINES,20006021,BENJAMIN F-8 - TERCERA FUTGAL,23815760,PONTEVEDRA | GRUPO C
1000120,BENJAMINES,20006021,BENJAMIN F-8 - TERCERA FUTGAL,23815761,PONTEVEDRA | GRUPO D
1000120,BENJAMINES,20006021,BENJAMIN F-8 - TERCERA FUTGAL,24064334,PONTEVEDRA | TORNEO FIN TEMPORADA GP A
1000120,BENJAMINES,20006021,BENJAMIN F-8 - TERCERA FUTGAL,24064337,PONTEVEDRA | TORNEO FIN TEMPORADA GP B
1000120,BENJAMINES,20006021,BENJAMIN F-8 - TERCERA FUTGAL,24064371,PONTEVEDRA | TORNEO FIN TEMPORADA GP C
1000120,BENJAMINES,20006021,BENJAMIN F-8 - TERCERA FUTGAL,24064377,PONTEVEDRA | TORNEO FIN TEMPORADA GP D
1000120,BENJAMINES,22547867,BENJAMIN F-8 | ELIMINATORIAS,24030354,A CORUÑA - FASE TÍTULO
1000120,BENJAMINES,22547867,BENJAMIN F-8 | ELIMINATORIAS,24097699,A CORUÑA | COPA DA COSTA BENXAMIN
1000120,BENJAMINES,22547867,BENJAMIN F-8 | ELIMINATORIAS,24102101,SANTIAGO | 2ª BENJAMIN > PROMOCION ASCENSO
1000120,BENJAMINES,22547867,BENJAMIN F-8 | ELIMINATORIAS,24095562,LUGO | Porto Burela (finales 1ª Fase)
1000120,BENJAMINES,22547867,BENJAMIN F-8 | ELIMINATORIAS,24095566,LUGO | Friol (finales 1ª Fase)
1000120,BENJAMINES,22547867,BENJAMIN F-8 | ELIMINATORIAS,24095570,LUGO | Sarriana (finales 1ª Fase)
1000120,BENJAMINES,22547867,BENJAMIN F-8 | ELIMINATORIAS,24095574,LUGO | Castro (finales 1ª Fase)
1000120,BENJAMINES,22547867,BENJAMIN F-8 | ELIMINATORIAS,24102194,LUGO | Copa - Fase Final (Castro)
1000120,BENJAMINES,22547867,BENJAMIN F-8 | ELIMINATORIAS,23695155,COPA DEPUTACION OURENSE | 1ª BENJAMIN
1000120,BENJAMINES,22547867,BENJAMIN F-8 | ELIMINATORIAS,23695237,COPA DEPUTACION OURENSE | 2ª BENJAMIN
1000120,BENJAMINES,22547867,BENJAMIN F-8 | ELIMINATORIAS,24066684,VIGO I COPA 1ª BENJAMIN
1000120,BENJAMINES,22547867,BENJAMIN F-8 | ELIMINATORIAS,24107087,VIGO | COPA HONOR 2ª
1000120,BENJAMINES,22547867,BENJAMIN F-8 | ELIMINATORIAS,24100879,VIGO | COPA FEDERACIÓN 2ª
1000120,BENJAMINES,22547867,BENJAMIN F-8 | ELIMINATORIAS,24100896,VIGO | COPA DELEGACIÓN 2ª
1000120,BENJAMINES,22547972,BENJAMIN F-8 | COPAS (LIGUILLAS),24056978,LUGO | Porto Burela Gr. 1
1000120,BENJAMINES,22547972,BENJAMIN F-8 | COPAS (LIGUILLAS),24056979,LUGO | Porto Burela Gr. 2
1000120,BENJAMINES,22547972,BENJAMIN F-8 | COPAS (LIGUILLAS),24056980,LUGO | Porto Burela Gr. 3
1000120,BENJAMINES,22547972,BENJAMIN F-8 | COPAS (LIGUILLAS),24056981,LUGO | Porto Burela Gr. 4
1000120,BENJAMINES,22547972,BENJAMIN F-8 | COPAS (LIGUILLAS),24056982,LUGO | Friol Gr. 1
1000120,BENJAMINES,22547972,BENJAMIN F-8 | COPAS (LIGUILLAS),24056983,LUGO | Friol Gr. 2
1000120,BENJAMINES,22547972,BENJAMIN F-8 | COPAS (LIGUILLAS),24056984,LUGO | Friol Gr. 3
1000120,BENJAMINES,22547972,BENJAMIN F-8 | COPAS (LIGUILLAS),24056985,LUGO | Friol Gr. 4
1000120,BENJAMINES,22547972,BENJAMIN F-8 | COPAS (LIGUILLAS),24056986,LUGO | Sarriana Gr. 1
1000120,BENJAMINES,22547972,BENJAMIN F-8 | COPAS (LIGUILLAS),24056987,LUGO | Sarriana Gr. 2
1000120,BENJAMINES,22547972,BENJAMIN F-8 | COPAS (LIGUILLAS),24056988,LUGO | Sarriana Gr. 3
1000120,BENJAMINES,22547972,BENJAMIN F-8 | COPAS (LIGUILLAS),24056989,LUGO | Sarriana Gr. 4
1000120,BENJAMINES,22547972,BENJAMIN F-8 | COPAS (LIGUILLAS),24057008,LUGO | Castro Gr. 1
1000120,BENJAMINES,22547972,BENJAMIN F-8 | COPAS (LIGUILLAS),24057009,LUGO | Castro Gr. 2
1000120,BENJAMINES,22547972,BENJAMIN F-8 | COPAS (LIGUILLAS),24057010,LUGO | Castro Gr. 3
1000120,BENJAMINES,22547972,BENJAMIN F-8 | COPAS (LIGUILLAS),24057011,LUGO | Castro Gr. 4
1000120,BENJAMINES,22547972,BENJAMIN F-8 | COPAS (LIGUILLAS),24077004,VIGO | COPA HONOR 2ª GRUPO 1
1000120,BENJAMINES,22547972,BENJAMIN F-8 | COPAS (LIGUILLAS),24077005,VIGO | COPA HONOR 2ª GRUPO 2
1000120,BENJAMINES,22547972,BENJAMIN F-8 | COPAS (LIGUILLAS),24077009,VIGO | COPA HONOR 2ª GRUPO 3
1000120,BENJAMINES,22547972,BENJAMIN F-8 | COPAS (LIGUILLAS),24077010,VIGO | COPA HONOR 2ª GRUPO 4
1000120,BENJAMINES,22547972,BENJAMIN F-8 | COPAS (LIGUILLAS),24077012,VIGO | COPA HONOR 2ª GRUPO 5
1000120,BENJAMINES,22547972,BENJAMIN F-8 | COPAS (LIGUILLAS),24077013,VIGO | COPA HONOR 2ª GRUPO 6
1000120,BENJAMINES,22547972,BENJAMIN F-8 | COPAS (LIGUILLAS),24077014,VIGO | COPA HONOR 2ª GRUPO 7
1000120,BENJAMINES,22547972,BENJAMIN F-8 | COPAS (LIGUILLAS),24077015,VIGO | COPA HONOR 2ª GRUPO 8
1000120,BENJAMINES,22547972,BENJAMIN F-8 | COPAS (LIGUILLAS),24077177,VIGO | COPA FEDERACIÓN 2ª GRUPO 1
1000120,BENJAMINES,22547972,BENJAMIN F-8 | COPAS (LIGUILLAS),24077178,VIGO | COPA FEDERACIÓN 2ª GRUPO 2
1000120,BENJAMINES,22547972,BENJAMIN F-8 | COPAS (LIGUILLAS),24077180,VIGO | COPA FEDERACIÓN 2ª GRUPO 3
1000120,BENJAMINES,22547972,BENJAMIN F-8 | COPAS (LIGUILLAS),24077181,VIGO | COPA FEDERACIÓN 2ª GRUPO 4
1000120,BENJAMINES,22547972,BENJAMIN F-8 | COPAS (LIGUILLAS),24077182,VIGO | COPA FEDERACIÓN 2ª GRUPO 5
1000120,BENJAMINES,22547972,BENJAMIN F-8 | COPAS (LIGUILLAS),24077200,VIGO | COPA FEDERACIÓN 2ª GRUPO 6
1000120,BENJAMINES,22547972,BENJAMIN F-8 | COPAS (LIGUILLAS),24077201,VIGO | COPA FEDERACIÓN 2ª GRUPO 7
1000120,BENJAMINES,22547972,BENJAMIN F-8 | COPAS (LIGUILLAS),24077205,VIGO | COPA DELEGACIÓN 2ª GRUPO 1
1000120,BENJAMINES,22547972,BENJAMIN F-8 | COPAS (LIGUILLAS),24077206,VIGO | COPA DELEGACIÓN 2ª GRUPO 2
1000120,BENJAMINES,22547972,BENJAMIN F-8 | COPAS (LIGUILLAS),24077207,VIGO | COPA DELEGACIÓN 2ª GRUPO 3
1000120,BENJAMINES,22547972,BENJAMIN F-8 | COPAS (LIGUILLAS),24077208,VIGO | COPA DELEGACIÓN 2ª GRUPO 4
1000120,BENJAMINES,22547972,BENJAMIN F-8 | COPAS (LIGUILLAS),24077209,VIGO | COPA DELEGACIÓN 2ª GRUPO 5
1000120,BENJAMINES,22547972,BENJAMIN F-8 | COPAS (LIGUILLAS),24077210,VIGO | COPA DELEGACIÓN 2ª GRUPO 6
1000120,BENJAMINES,22547972,BENJAMIN F-8 | COPAS (LIGUILLAS),24077211,VIGO | COPA DELEGACIÓN 2ª GRUPO 7
1000120,BENJAMINES,22547972,BENJAMIN F-8 | COPAS (LIGUILLAS),24077212,VIGO | COPA DELEGACIÓN 2ª GRUPO 8
1000120,BENJAMINES,22547972,BENJAMIN F-8 | COPAS (LIGUILLAS),24077213,VIGO | COPA DELEGACIÓN 2ª GRUPO 9
1000120,BENJAMINES,22547972,BENJAMIN F-8 | COPAS (LIGUILLAS),24077232,VIGO | COPA DELEGACIÓN 2ª GRUPO 10
1000120,BENJAMINES,22547972,BENJAMIN F-8 | COPAS (LIGUILLAS),24077234,VIGO | COPA DELEGACIÓN 2ª GRUPO 11
1000120,BENJAMINES,23989015,BENJAMIN F-8 | SEGUNDAS FASES,23989291,LUGO | 2ª FASE - Promoción
1000120,BENJAMINES,23989015,BENJAMIN F-8 | SEGUNDAS FASES,23989323,LUGO | 2ª FASE - Grupo 1
1000120,BENJAMINES,23989015,BENJAMIN F-8 | SEGUNDAS FASES,23989324,LUGO | 2ª FASE - Grupo 2
1000120,BENJAMINES,23989015,BENJAMIN F-8 | SEGUNDAS FASES,23989325,LUGO | 2ª FASE - Grupo 3
1000120,BENJAMINES,23989015,BENJAMIN F-8 | SEGUNDAS FASES,23989326,LUGO | 2ª FASE - Grupo 4
1000120,BENJAMINES,23989015,BENJAMIN F-8 | SEGUNDAS FASES,23989328,LUGO | 2ª FASE - Grupo 5
1000120,BENJAMINES,23989015,BENJAMIN F-8 | SEGUNDAS FASES,23989329,LUGO | 2ª FASE - Grupo 6
1000120,BENJAMINES,23989015,BENJAMIN F-8 | SEGUNDAS FASES,23989330,LUGO | 2ª FASE - Grupo 7
1000120,BENJAMINES,23989015,BENJAMIN F-8 | SEGUNDAS FASES,23989331,LUGO | 2ª FASE - Grupo 8
1000120,BENJAMINES,23989015,BENJAMIN F-8 | SEGUNDAS FASES,23989332,LUGO | 2ª FASE - Grupo 9
1000120,PROMESAS FEMENINA,20005988,FEMENINA - LIGA GALEGA PROMESAS,23989704,I CONVIVENCIA PROMESAS 24/25 - OURENSE
1000120,PROMESAS FEMENINA,20005988,FEMENINA - LIGA GALEGA PROMESAS,24096964,V CONVIVENCIA PROMESAS 24/25- NOIA
1000120,PROMESAS FEMENINA,20005988,FEMENINA - LIGA GALEGA PROMESAS,24037800,II CONVIVENCIA PROMESAS 24/25 - NEDA
1000120,PROMESAS FEMENINA,20005988,FEMENINA - LIGA GALEGA PROMESAS,24074128,III CONVIVENCIA PROMESAS 24/25 - MOAÑA
1000120,PROMESAS FEMENINA,20005988,FEMENINA - LIGA GALEGA PROMESAS,24088929,IV CONVIVENCIA PROMESAS 24/25 - CEE
1000120,PROMESAS FEMENINA,20005988,FEMENINA - LIGA GALEGA PROMESAS,23545692,LGF PROMESAS | GRUPO 1
1000120,PROMESAS FEMENINA,20005988,FEMENINA - LIGA GALEGA PROMESAS,23662337,LGF PROMESAS | GRUPO 2
1000120,PREBENJAMIN,20006022,PREBENJAMIN - PRIMERA FUTGAL,24084310,TORNEO DELEGACIÓN | 1ª PREBENJAMIN | G1
1000120,PREBENJAMIN,20006022,PREBENJAMIN - PRIMERA FUTGAL,24088780,TORNEO DELEGACIÓN | 1ª PREBENJAMIN | G2
1000120,PREBENJAMIN,20006022,PREBENJAMIN - PRIMERA FUTGAL,23642685,A CORUÑA | 1ª PREBENJAMIN | GRUPO 1
1000120,PREBENJAMIN,20006022,PREBENJAMIN - PRIMERA FUTGAL,23643870,A CORUÑA | 1ª PREBENJAMIN | GRUPO 2
1000120,PREBENJAMIN,20006022,PREBENJAMIN - PRIMERA FUTGAL,24032801,A CORUÑA | TORNEO DELEGACIÓN G.A
1000120,PREBENJAMIN,20006022,PREBENJAMIN - PRIMERA FUTGAL,24032802,A CORUÑA | TORNEO DELEGACIÓN G.B
1000120,PREBENJAMIN,20006022,PREBENJAMIN - PRIMERA FUTGAL,24032806,A CORUÑA | TORNEO DELEGACIÓN G.C
1000120,PREBENJAMIN,20006022,PREBENJAMIN - PRIMERA FUTGAL,23634507,A COSTA | 1ª PREBENJAMIN | GRUPO 1
1000120,PREBENJAMIN,20006022,PREBENJAMIN - PRIMERA FUTGAL,23634541,A COSTA | 1ª PREBENJAMIN | GRUPO 2
1000120,PREBENJAMIN,20006022,PREBENJAMIN - PRIMERA FUTGAL,23991149,A COSTA | TÍTULO | 1ª PREBENJAMIN
1000120,PREBENJAMIN,20006022,PREBENJAMIN - PRIMERA FUTGAL,23991151,A COSTA | LUCHA POR LA COPA | GRUPO 1
1000120,PREBENJAMIN,20006022,PREBENJAMIN - PRIMERA FUTGAL,23991159,A COSTA | LUCHA POR LA COPA | GRUPO 2
1000120,PREBENJAMIN,20006022,PREBENJAMIN - PRIMERA FUTGAL,23341853,FERROL < 1ª FASE < GRUPO A
1000120,PREBENJAMIN,20006022,PREBENJAMIN - PRIMERA FUTGAL,23341896,FERROL < 1ª FASE < GRUPO B
1000120,PREBENJAMIN,20006022,PREBENJAMIN - PRIMERA FUTGAL,23341988,FERROL < 1ª FASE < GRUPO C
1000120,PREBENJAMIN,20006022,PREBENJAMIN - PRIMERA FUTGAL,23888434,FERROL | 2ª FASE > GRUPO D
1000120,PREBENJAMIN,20006022,PREBENJAMIN - PRIMERA FUTGAL,23888435,FERROL | 2ª FASE > GRUPO E
1000120,PREBENJAMIN,20006022,PREBENJAMIN - PRIMERA FUTGAL,23888456,FERROL | 2ª FASE > GRUPO F
1000120,PREBENJAMIN,20006022,PREBENJAMIN - PRIMERA FUTGAL,23888477,FERROL | 2ª FASE > GRUPO G
1000120,PREBENJAMIN,20006022,PREBENJAMIN - PRIMERA FUTGAL,23396046,SANTIAGO | GRUPO 1 > 1ª FASE
1000120,PREBENJAMIN,20006022,PREBENJAMIN - PRIMERA FUTGAL,23396159,SANTIAGO | GRUPO 2 > 1ª FASE
1000120,PREBENJAMIN,20006022,PREBENJAMIN - PRIMERA FUTGAL,23856354,SANTIAGO | FASE OURO
1000120,PREBENJAMIN,20006022,PREBENJAMIN - PRIMERA FUTGAL,23856360,SANTIAGO | FASE PRATA
1000120,PREBENJAMIN,20006022,PREBENJAMIN - PRIMERA FUTGAL,23539601,LUGO | G1 Lugo Norte
1000120,PREBENJAMIN,20006022,PREBENJAMIN - PRIMERA FUTGAL,23539618,LUGO | G2 Lugo Sur
1000120,PREBENJAMIN,20006022,PREBENJAMIN - PRIMERA FUTGAL,23082792,OURENSE | GRUPO 1 > 1ª FASE
1000120,PREBENJAMIN,20006022,PREBENJAMIN - PRIMERA FUTGAL,23082860,OURENSE | GRUPO 2 > 1ª FASE
1000120,PREBENJAMIN,20006022,PREBENJAMIN - PRIMERA FUTGAL,23930265,OURENSE | 2ª FASE > GRUPO A1
1000120,PREBENJAMIN,20006022,PREBENJAMIN - PRIMERA FUTGAL,23930266,OURENSE | 2ª FASE > GRUPO A2
1000120,PREBENJAMIN,20006022,PREBENJAMIN - PRIMERA FUTGAL,23930267,OURENSE | 2ª FASE > GRUPO A3
1000120,PREBENJAMIN,20006022,PREBENJAMIN - PRIMERA FUTGAL,20006023,PONTEVEDRA | GRUPO 1
1000120,PREBENJAMIN,20006022,PREBENJAMIN - PRIMERA FUTGAL,23158677,PONTEVEDRA | GRUPO 2
1000120,PREBENJAMIN,20006022,PREBENJAMIN - PRIMERA FUTGAL,23846528,PONTEVEDRA | GRUPO A
1000120,PREBENJAMIN,20006022,PREBENJAMIN - PRIMERA FUTGAL,23846545,PONTEVEDRA | GRUPO B
1000120,PREBENJAMIN,20006022,PREBENJAMIN - PRIMERA FUTGAL,22544732,VIGO
1000120,PREBENJAMIN,22548346,PREBENJAMIN - SEGUNDA FUTGAL,23661658,A CORUÑA | GRUPO 1
1000120,PREBENJAMIN,22548346,PREBENJAMIN - SEGUNDA FUTGAL,23661659,A CORUÑA | GRUPO 2
1000120,PREBENJAMIN,22548346,PREBENJAMIN - SEGUNDA FUTGAL,23661661,A CORUÑA | GRUPO 3
1000120,PREBENJAMIN,22548346,PREBENJAMIN - SEGUNDA FUTGAL,23661665,A CORUÑA | GRUPO 4
1000120,PREBENJAMIN,22548346,PREBENJAMIN - SEGUNDA FUTGAL,23661704,A CORUÑA | GRUPO 5
1000120,PREBENJAMIN,22548346,PREBENJAMIN - SEGUNDA FUTGAL,23661722,A CORUÑA | GRUPO 6
1000120,PREBENJAMIN,22548346,PREBENJAMIN - SEGUNDA FUTGAL,23679230,A CORUÑA | MARIÑAS GRUPO 1
1000120,PREBENJAMIN,22548346,PREBENJAMIN - SEGUNDA FUTGAL,23679236,A CORUÑA | MARIÑAS GRUPO 2
1000120,PREBENJAMIN,22548346,PREBENJAMIN - SEGUNDA FUTGAL,23679271,A CORUÑA | MARIÑAS GRUPO 3
1000120,PREBENJAMIN,22548346,PREBENJAMIN - SEGUNDA FUTGAL,23679355,A CORUÑA | MARIÑAS GRUPO 4
1000120,PREBENJAMIN,22548346,PREBENJAMIN - SEGUNDA FUTGAL,23679421,A CORUÑA | MARIÑAS GRUPO 5
1000120,PREBENJAMIN,22548346,PREBENJAMIN - SEGUNDA FUTGAL,23926298,A CORUÑA | FASE ORO | AFAC 1
1000120,PREBENJAMIN,22548346,PREBENJAMIN - SEGUNDA FUTGAL,23926299,A CORUÑA | FASE ORO | AFAC 2
1000120,PREBENJAMIN,22548346,PREBENJAMIN - SEGUNDA FUTGAL,23926301,A CORUÑA | FASE PLATA | AFAC 1
1000120,PREBENJAMIN,22548346,PREBENJAMIN - SEGUNDA FUTGAL,23926365,A CORUÑA | FASE PLATA | AFAC 2
1000120,PREBENJAMIN,22548346,PREBENJAMIN - SEGUNDA FUTGAL,23926366,A CORUÑA | FASE PLATA | AFAC 3
1000120,PREBENJAMIN,22548346,PREBENJAMIN - SEGUNDA FUTGAL,23926367,A CORUÑA | FASE PLATA | AFAC 4
1000120,PREBENJAMIN,22548346,PREBENJAMIN - SEGUNDA FUTGAL,23928764,A CORUÑA | MARIÑAS | FASE ORO | A. PENA 1
1000120,PREBENJAMIN,22548346,PREBENJAMIN - SEGUNDA FUTGAL,23928765,A CORUÑA | MARIÑAS | FASE ORO | A. PENA 2
1000120,PREBENJAMIN,22548346,PREBENJAMIN - SEGUNDA FUTGAL,23928768,A CORUÑA | MARIÑAS | FASE PLATA | A. PENA 1
1000120,PREBENJAMIN,22548346,PREBENJAMIN - SEGUNDA FUTGAL,23928769,A CORUÑA | MARIÑAS | FASE PLATA | A. PENA 2
1000120,PREBENJAMIN,22548346,PREBENJAMIN - SEGUNDA FUTGAL,24088134,A CORUÑA | ZONAL ORO TITULO | G1
1000120,PREBENJAMIN,22548346,PREBENJAMIN - SEGUNDA FUTGAL,24088135,A CORUÑA | ZONAL ORO TITULO | G2
1000120,PREBENJAMIN,22548346,PREBENJAMIN - SEGUNDA FUTGAL,24088136,A CORUÑA | ZONAL PLATA TITULO | G1
1000120,PREBENJAMIN,22548346,PREBENJAMIN - SEGUNDA FUTGAL,24088137,A CORUÑA | ZONAL PLATA TITULO | G2
1000120,PREBENJAMIN,22548346,PREBENJAMIN - SEGUNDA FUTGAL,24088196,A CORUÑA | ORO TORNEO AFAC | G1
1000120,PREBENJAMIN,22548346,PREBENJAMIN - SEGUNDA FUTGAL,24088216,A CORUÑA | PLATA TORNEO AFAC | G1
1000120,PREBENJAMIN,22548346,PREBENJAMIN - SEGUNDA FUTGAL,24088217,A CORUÑA | PLATA TORNEO AFAC | G2
1000120,PREBENJAMIN,22548346,PREBENJAMIN - SEGUNDA FUTGAL,24088219,A CORUÑA | PLATA TORNEO AFAC | G3
1000120,PREBENJAMIN,22548346,PREBENJAMIN - SEGUNDA FUTGAL,24088220,A CORUÑA | PLATA TORNEO AFAC | G4
1000120,PREBENJAMIN,22548346,PREBENJAMIN - SEGUNDA FUTGAL,24088794,A CORUÑA | MARIÑAS ZONAL ORO TITULO
1000120,PREBENJAMIN,22548346,PREBENJAMIN - SEGUNDA FUTGAL,24088795,A CORUÑA | MARIÑAS ZONAL PLATA TITULO | G1
1000120,PREBENJAMIN,22548346,PREBENJAMIN - SEGUNDA FUTGAL,24088796,A CORUÑA | MARIÑAS ZONAL PLATA TITULO | G2
1000120,PREBENJAMIN,22548346,PREBENJAMIN - SEGUNDA FUTGAL,24088814,A CORUÑA | MARIÑAS A. PENA ORO
1000120,PREBENJAMIN,22548346,PREBENJAMIN - SEGUNDA FUTGAL,24088815,A CORUÑA | MARIÑAS A. PENA PLATA | G1
1000120,PREBENJAMIN,22548346,PREBENJAMIN - SEGUNDA FUTGAL,24088816,A CORUÑA | MARIÑAS A. PENA PLATA | G2
1000120,PREBENJAMIN,22548346,PREBENJAMIN - SEGUNDA FUTGAL,23398166,SANTIAGO | GRUPO 1 > 1ª FASE
1000120,PREBENJAMIN,22548346,PREBENJAMIN - SEGUNDA FUTGAL,23398263,SANTIAGO | GRUPO 2 > 1ª FASE
1000120,PREBENJAMIN,22548346,PREBENJAMIN - SEGUNDA FUTGAL,23398731,SANTIAGO | GRUPO 3> 1ª FASE
1000120,PREBENJAMIN,22548346,PREBENJAMIN - SEGUNDA FUTGAL,23399054,SANTIAGO | GRUPO 4 > 1ª FASE
1000120,PREBENJAMIN,22548346,PREBENJAMIN - SEGUNDA FUTGAL,23399630,SANTIAGO | GRUPO 5 > 1ª FASE
1000120,PREBENJAMIN,22548346,PREBENJAMIN - SEGUNDA FUTGAL,23400497,SANTIAGO | GRUPO 6 > 1ª FASE
1000120,PREBENJAMIN,22548346,PREBENJAMIN - SEGUNDA FUTGAL,23853791,SANTIAGO | FASE OURO > GRUPO 1
1000120,PREBENJAMIN,22548346,PREBENJAMIN - SEGUNDA FUTGAL,23853796,SANTIAGO | FASE OURO > GRUPO 2
1000120,PREBENJAMIN,22548346,PREBENJAMIN - SEGUNDA FUTGAL,23853800,SANTIAGO | FASE PRATA > GRUPO 1
1000120,PREBENJAMIN,22548346,PREBENJAMIN - SEGUNDA FUTGAL,23853823,SANTIAGO | FASE PRATA > GRUPO 2
1000120,PREBENJAMIN,22548346,PREBENJAMIN - SEGUNDA FUTGAL,23853846,SANTIAGO | FASE PRATA > GRUPO 3
1000120,PREBENJAMIN,22548346,PREBENJAMIN - SEGUNDA FUTGAL,23853854,SANTIAGO | FASE PRATA > GRUPO 4
1000120,PREBENJAMIN,22548346,PREBENJAMIN - SEGUNDA FUTGAL,23539624,LUGO | Grupo 1
1000120,PREBENJAMIN,22548346,PREBENJAMIN - SEGUNDA FUTGAL,23539646,LUGO | Grupo 2
1000120,PREBENJAMIN,22548346,PREBENJAMIN - SEGUNDA FUTGAL,23539647,LUGO | Grupo 3
1000120,PREBENJAMIN,22548346,PREBENJAMIN - SEGUNDA FUTGAL,23159316,PONTEVEDRA | GRUPO 1
1000120,PREBENJAMIN,22548346,PREBENJAMIN - SEGUNDA FUTGAL,23159396,PONTEVEDRA | GRUPO 2
1000120,PREBENJAMIN,22548346,PREBENJAMIN - SEGUNDA FUTGAL,23160257,PONTEVEDRA | GRUPO 3
1000120,PREBENJAMIN,22548346,PREBENJAMIN - SEGUNDA FUTGAL,23887162,PONTEVEDRA | GRUPO A
1000120,PREBENJAMIN,22548346,PREBENJAMIN - SEGUNDA FUTGAL,23887163,PONTEVEDRA | GRUPO B
1000120,PREBENJAMIN,22548346,PREBENJAMIN - SEGUNDA FUTGAL,23887164,PONTEVEDRA | GRUPO C
1000120,PREBENJAMIN,22548346,PREBENJAMIN - SEGUNDA FUTGAL,23887165,PONTEVEDRA | GRUPO D
1000120,PREBENJAMIN,22548346,PREBENJAMIN - SEGUNDA FUTGAL,24067497,PONTEVEDRA | TORNEO FIN TEMPORADA
1000120,PREBENJAMIN,22548346,PREBENJAMIN - SEGUNDA FUTGAL,23888691,VIGO | 2ª FASE GRUPO 1 - ASCENSO
1000120,PREBENJAMIN,22548346,PREBENJAMIN - SEGUNDA FUTGAL,23888692,VIGO | 2ª FASE GRUPO 2
1000120,PREBENJAMIN,22548346,PREBENJAMIN - SEGUNDA FUTGAL,23888693,VIGO | 2ª FASE GRUPO 3
1000120,PREBENJAMIN,22548346,PREBENJAMIN - SEGUNDA FUTGAL,23888694,VIGO | 2ª FASE GRUPO 4
1000120,PREBENJAMIN,22548346,PREBENJAMIN - SEGUNDA FUTGAL,23888695,VIGO | 2ª FASE GRUPO 5
1000120,PREBENJAMIN,22548346,PREBENJAMIN - SEGUNDA FUTGAL,23187822,VIGO | 1ª FASE GRUPO 1
1000120,PREBENJAMIN,22548346,PREBENJAMIN - SEGUNDA FUTGAL,23187825,VIGO | 1ª FASE GRUPO 2
1000120,PREBENJAMIN,22548346,PREBENJAMIN - SEGUNDA FUTGAL,23187828,VIGO | 1ª FASE GRUPO 3
1000120,PREBENJAMIN,22548346,PREBENJAMIN - SEGUNDA FUTGAL,23187829,VIGO | 1ª FASE GRUPO 4
1000120,PREBENJAMIN,22548346,PREBENJAMIN - SEGUNDA FUTGAL,23187830,VIGO | 1ª FASE GRUPO 5
1000120,PREBENJAMIN,22548410,PREBENJAMIN - TERCERA FUTGAL,23160455,PONTEVEDRA
1000120,PREBENJAMIN,22548565,PREBENJAMIN | COPAS (LIGUILLAS),24057012,LUGO | Porto Burela Gr. 1
1000120,PREBENJAMIN,22548565,PREBENJAMIN | COPAS (LIGUILLAS),24057013,LUGO | Porto Burela Gr. 2
1000120,PREBENJAMIN,22548565,PREBENJAMIN | COPAS (LIGUILLAS),24057014,LUGO | Corgo Gr. 1
1000120,PREBENJAMIN,22548565,PREBENJAMIN | COPAS (LIGUILLAS),24057015,LUGO | Corgo Gr. 2
1000120,PREBENJAMIN,22548565,PREBENJAMIN | COPAS (LIGUILLAS),24057016,LUGO | Piringalla Gr. 1
1000120,PREBENJAMIN,22548565,PREBENJAMIN | COPAS (LIGUILLAS),24057017,LUGO | Piringalla Gr. 2
1000120,PREBENJAMIN,22548565,PREBENJAMIN | COPAS (LIGUILLAS),24057018,LUGO | Residencia Gr. 1
1000120,PREBENJAMIN,22548565,PREBENJAMIN | COPAS (LIGUILLAS),24057019,LUGO | Residencia Gr. 2
1000120,PREBENJAMIN,22548565,PREBENJAMIN | COPAS (LIGUILLAS),24077236,VIGO | COPA FEDERACIÓN 2ª GRUPO 1
1000120,PREBENJAMIN,22548565,PREBENJAMIN | COPAS (LIGUILLAS),24077254,VIGO | COPA FEDERACIÓN 2ª GRUPO 2
1000120,PREBENJAMIN,22548565,PREBENJAMIN | COPAS (LIGUILLAS),24077255,VIGO | COPA FEDERACIÓN 2ª GRUPO 3
1000120,PREBENJAMIN,22548565,PREBENJAMIN | COPAS (LIGUILLAS),24077256,VIGO | COPA FEDERACIÓN 2ª GRUPO 4
1000120,PREBENJAMIN,22548565,PREBENJAMIN | COPAS (LIGUILLAS),24077257,VIGO | COPA FEDERACIÓN 2ª GRUPO 5
